Nate Johnston,1,1990,1990,21,87,18,48,1,4,9,13,13,23,1,3,8,6,11,46,.375,.250,.692,4.1,2.2,1.1,0.0,0.1,0.4,"Dec 18, 1966",Birmingham
Colby Jones,1,2024,2024,30,192,28,71,2,22,6,11,17,40,20,7,5,10,29,64,.394,.091,.545,6.4,2.1,1.3,0.7,0.2,0.2,"May 28, 2002",Birmingham
Edgar Jones,6,1981,1986,363,6960,1207,2384,16,61,827,1164,562,1745,331,220,455,563,1164,3257,.506,.262,.710,19.2,9.0,4.8,0.9,0.6,1.3,"Jun 17, 1956",Fort Rucker
Herbert Jones,3,2022,2024,220,6607,802,1665,227,609,397,482,269,837,528,338,164,281,670,2228,.482,.373,.824,30.0,10.1,3.8,2.4,1.5,0.7,"Oct 6, 1998",Tuscaloosa
Walter Jordan,1,1981,1981,30,207,29,75,0,0,10,17,23,42,11,11,5,17,35,68,.387,,.588,6.9,2.3,1.4,0.4,0.4,0.2,"Feb 19, 1956",Perry
Larry Kenon,10,1974,1983,752,24510,5476,11238,2,14,2000,2550,2303,6701,1672,952,247,1800,1723,12954,.487,,.784,32.6,17.2,8.9,2.2,1.3,0.3,"Dec 13, 1952",Birmingham
Warren Kidd,1,1994,1994,68,884,100,169,0,0,47,86,76,233,19,19,23,44,129,247,.592,,.547,13.0,3.6,3.4,0.3,0.3,0.3,"Sep 9, 1970",Harpersville
Stan Kimbrough,2,1990,1993,13,65,9,22,1,2,2,2,4,7,6,5,0,4,5,21,.409,.500,1.000,5.0,1.6,0.5,0.5,0.4,0.0,"Apr 24, 1966",Tuscaloosa
Reggie King,6,1980,1985,438,11345,1512,2940,0,3,874,1251,850,2707,691,365,147,653,1005,3898,.514,.000,.699,25.9,8.9,6.2,1.6,0.8,0.3,"Feb 14, 1957",Birmingham
Antonio Lang,6,1995,2000,143,1395,121,266,0,8,87,121,80,210,50,55,46,89,207,329,.455,.000,.719,9.8,2.3,1.5,0.3,0.4,0.3,"May 15, 1972",Mobile
James Lang,1,2007,2007,11,55,4,9,0,0,3,5,5,11,2,0,3,2,14,11,.444,,.600,5.0,1.0,1.0,0.2,0.0,0.3,"Oct 17, 1983",Mobile
Kira Lewis Jr.,4,2021,2024,131,1745,263,663,72,245,89,105,35,169,233,68,15,84,142,687,.397,.294,.848,13.3,5.2,1.3,1.8,0.5,0.1,"Apr 6, 2001",Meridianville
Josh Magette,2,2018,2020,26,254,20,61,9,26,9,10,3,25,62,11,2,14,20,58,.328,.346,.900,9.8,2.2,1.0,2.4,0.4,0.1,"Nov 28, 1989",Birmingham
Jeff Malone,13,1984,1996,905,29660,7099,14674,86,321,2947,3383,572,2364,2154,577,100,1538,1695,17231,.484,.268,.871,32.8,19.0,2.6,2.4,0.6,0.1,"Jun 28, 1961",Mobile
Keith McCord,1,1981,1981,2,9,2,4,0,0,0,0,1,2,1,0,0,2,0,4,.500,,,4.5,2.0,1.0,0.5,0.0,0.0,"Jun 22, 1957",Birmingham
K.J. McDaniels,3,2015,2017,148,2092,278,675,70,241,156,201,96,324,95,70,94,151,205,782,.412,.290,.776,14.1,5.3,2.2,0.6,0.5,0.6,"Feb 9, 1993",Mobile
George McGinnis*,11,1972,1982,842,28179,6381,13940,83,304,4164,6267,3143,9233,3089,1448,332,2763,3220,17009,.458,,.664,33.5,20.2,11.0,3.7,1.9,0.5,"Aug 12, 1950",Harpersville
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thales McReynolds,1,1966,1966,5,28,1,12,,,1,2,,6,1,,,,0,3,.083,,.500,5.6,0.6,1.2,0.2,,,"Jun 8, 1943",Birmingham
Joe Meriweather,10,1976,1985,670,14807,2170,4244,1,3,1098,1598,1285,3764,603,311,810,737,2253,5439,.511,,.687,22.1,8.1,5.6,0.9,0.5,1.2,"Oct 26, 1953",Phenix City
Larry Moffett,1,1978,1978,20,110,5,17,,,6,10,10,21,7,2,2,8,16,16,.294,,.600,5.5,0.8,1.1,0.4,0.1,0.1,"Nov 5, 1954",Mobile
Jamario Moon,5,2008,2012,286,6451,723,1568,177,538,184,229,201,1227,291,229,236,147,424,1807,.461,.329,.803,22.6,6.3,4.3,1.0,0.8,0.8,"Jun 13, 1980",Goodwater
Xavier Moon,3,2022,2024,28,276,43,106,8,34,4,7,10,35,50,10,6,12,19,98,.406,.235,.571,9.9,3.5,1.3,1.8,0.4,0.2,"Jan 2, 1995",Goodwater
Allen Murphy,2,1976,1977,31,266,44,119,0,1,30,44,27,51,13,10,8,27,57,118,.370,,.682,8.6,3.8,1.6,0.4,0.3,0.3,"Jul 15, 1952",Birmingham
Pete Myers,9,1987,1998,377,6039,660,1568,32,146,452,677,220,671,807,263,76,465,681,1804,.421,.219,.668,16.0,4.8,1.8,2.1,0.7,0.2,"Sep 15, 1963",Mobile
Wiley Peck,1,1980,1980,52,628,73,169,0,2,34,55,66,183,33,17,23,48,100,180,.432,.000,.618,12.1,3.5,3.5,0.6,0.3,0.4,"Sep 15, 1957",Montgomery
Chuck Person,13,1987,2000,943,28941,5576,12176,1220,3370,1486,2056,1162,4763,2645,683,197,1952,2565,13858,.458,.362,.723,30.7,14.7,5.1,2.8,0.7,0.2,"Jun 27, 1964",Brantley
Wesley Person,11,1995,2005,733,20727,3128,6843,1150,2754,786,1010,423,2402,1234,579,230,680,965,8192,.457,.418,.778,28.3,11.2,3.3,1.7,0.8,0.3,"Mar 28, 1971",Crenshaw
Eddie Phillips,1,1983,1983,48,416,56,138,0,2,40,59,27,77,29,14,8,50,58,152,.406,.000,.678,8.7,3.2,1.6,0.6,0.3,0.2,"Sep 29, 1961",Birmingham
Stan Pietkiewicz,3,1979,1981,96,1070,149,325,28,84,50,62,39,93,174,41,6,74,85,376,.458,,.806,11.1,3.9,1.0,1.8,0.4,0.1,"Jul 14, 1956",Huntsville
Chris Porter,1,2001,2001,51,1147,173,445,0,5,94,141,89,189,61,45,6,59,111,440,.389,.000,.667,22.5,8.6,3.7,1.2,0.9,0.1,"May 9, 1978",Abbeville
Cal Ramsey,2,1960,1961,13,222,41,107,,,21,37,,73,12,,,,32,103,.383,,.568,17.1,7.9,5.6,0.9,,,"Jul 13, 1937",Selma
Theo Ratliff,16,1996,2011,810,20500,2207,4451,0,2,1395,1965,1543,4596,465,393,1968,1001,2288,5809,.496,.000,.710,25.3,7.2,5.7,0.6,0.5,2.4,"Apr 17, 1973",Demopolis
Oliver Robinson,1,1983,1983,35,147,35,97,1,11,30,45,6,17,21,4,2,13,18,101,.361,.091,.667,4.2,2.9,0.5,0.6,0.1,0.1,"Mar 13, 1960",Birmingham
Roy Rogers,3,1997,2000,137,2309,288,596,1,2,75,141,180,483,57,26,209,101,268,652,.483,.500,.532,16.9,4.8,3.5,0.4,0.2,1.5,"Aug 19, 1973",Linden
Curtis Rowe,8,1972,1979,590,18277,2821,5847,,,1231,1756,913,4264,932,199,193,164,1352,6873,.482,,.701,31.0,11.6,7.2,1.6,0.5,0.5,"Jul 2, 1949",Bessemer
Willie Scott,1,1970,1970,8,51,6,15,0,0,1,6,2,4,2,,,8,16,13,.400,,.167,6.4,1.6,0.5,0.3,,,"May 22, 1947",Gadsden
Walter Sharpe,1,2009,2009,8,20,4,11,0,2,0,2,0,3,0,0,2,0,3,8,.364,.000,.000,2.5,1.0,0.4,0.0,0.0,0.3,"Jul 18, 1986",Huntsville
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny Simmons,1,1947,1947,60,,120,429,,,78,127,,,29,,,,78,318,.280,,.614,,5.3,,0.5,,,"Jul 7, 1924",Birmingham
Doug Sims,1,1969,1969,4,12,2,5,,,0,0,,4,0,,,,4,4,.400,,,3.0,1.0,1.0,0.0,,,"Jun 29, 1943",Elba
Bud Stallworth,5,1973,1977,313,5489,1021,2466,,,361,526,190,861,213,129,51,,686,2403,.414,,.686,17.5,7.7,2.8,0.7,0.5,0.2,"Jan 18, 1950",Hartselle
Erick Strickland,9,1997,2005,501,10189,1333,3400,404,1151,710,860,224,1317,1203,422,41,668,959,3780,.392,.351,.826,20.3,7.5,2.6,2.4,0.8,0.1,"Nov 25, 1973",Opelika
Craig Sword,1,2022,2022,3,19,3,4,0,1,0,0,0,0,1,4,0,1,7,6,.750,.000,,6.3,2.0,0.0,0.3,1.3,0.0,"Jan 16, 1994",Montgomery
Emanuel Terry,2,2019,2022,6,41,4,12,0,0,2,4,11,22,4,4,0,7,8,10,.333,,.500,6.8,1.7,3.7,0.7,0.7,0.0,"Aug 21, 1996",Birmingham
Andrew Toney,8,1981,1988,468,12608,2859,5718,138,403,1602,2010,235,1009,1965,369,105,1394,1341,7458,.500,.342,.797,26.9,15.9,2.2,4.2,0.8,0.2,"Nov 23, 1957",Birmingham
Ben Wallace*,16,1997,2012,1088,32085,2569,5421,7,51,1109,2679,3444,10482,1437,1369,2137,1061,2078,6254,.474,.137,.414,29.5,5.7,9.6,1.3,1.3,2.0,"Sep 10, 1974",White Hall
Gerald Wallace,14,2002,2015,832,24731,3516,7492,407,1303,2494,3517,1145,4838,1725,1200,681,1486,1829,9933,.469,.312,.709,29.7,11.9,5.8,2.1,1.4,0.8,"Jul 23, 1982",Sylacauga
Trendon Watford,3,2022,2024,173,2907,487,901,61,170,220,291,151,631,292,80,59,178,340,1255,.541,.359,.756,16.8,7.3,3.6,1.7,0.5,0.3,"Nov 9, 2000",Birmingham
Marcus Webb,1,1993,1993,9,51,13,25,0,1,13,21,5,10,2,1,2,5,11,39,.520,.000,.619,5.7,4.3,1.1,0.2,0.1,0.2,"May 9, 1970",Montgomery
Mario West,4,2008,2011,162,796,56,125,2,10,40,71,60,142,51,45,8,31,134,154,.448,.200,.563,4.9,1.0,0.9,0.3,0.3,0.0,"Jun 19, 1984",Huntsville
Ennis Whatley,10,1984,1997,385,7108,845,1805,3,31,457,605,198,679,1754,383,44,687,711,2150,.468,.097,.755,18.5,5.6,1.8,4.6,1.0,0.1,"Aug 11, 1962",Birmingham
D.J. White,6,2009,2014,138,2111,348,687,1,3,113,157,117,437,80,39,57,65,199,810,.507,.333,.720,15.3,5.9,3.2,0.6,0.3,0.4,"Aug 31, 1986",Tuscaloosa
Rory White,5,1983,1987,324,5410,971,1919,1,13,444,652,350,749,232,187,52,330,520,2387,.506,.077,.681,16.7,7.4,2.3,0.7,0.6,0.2,"Aug 16, 1959",Tuskegee
D.C. Wilcutt,2,1949,1950,59,,42,124,,,44,60,,,80,,,,36,128,.339,,.733,,2.2,,1.4,,,"Mar 25, 1923",Patton
Duck Williams,1,1980,1980,77,1794,232,519,0,12,42,60,21,106,183,100,11,107,166,506,.447,.000,.700,23.3,6.6,1.4,2.4,1.3,0.1,"Aug 2, 1956",Demopolis
Mario Chalmers,9,2009,2018,646,17245,1936,4641,755,2153,1116,1407,211,1585,2412,950,103,1202,1756,5743,.417,.351,.793,26.7,8.9,2.5,3.7,1.5,0.2,"May 19, 1986",Anchorage
Daishen Nix,3,2022,2024,96,1225,117,328,53,183,43,72,26,134,178,51,7,117,82,330,.357,.290,.597,12.8,3.4,1.4,1.9,0.5,0.1,"Feb 13, 2002",Anchorage
Mark Alarie,5,1987,1991,325,5500,1037,2184,34,135,324,418,438,1120,363,132,109,309,712,2432,.475,.252,.775,16.9,7.5,3.4,1.1,0.4,0.3,"Dec 11, 1963",Phoenix
Timmy Allen,1,2024,2024,5,125,6,23,0,7,1,2,4,17,5,4,0,2,18,13,.261,.000,.500,25.0,2.6,3.4,1.0,0.8,0.0,"Jan 9, 2000",Mesa
Marvin Bagley III,6,2019,2024,258,6202,1347,2599,122,412,527,762,626,1805,242,121,173,319,518,3343,.518,.296,.692,24.0,13.0,7.0,0.9,0.5,0.7,"Mar 14, 1999",Tempe
Jerryd Bayless,11,2009,2019,586,12486,1719,4180,499,1382,972,1188,176,1235,1674,370,73,825,1206,4909,.411,.361,.818,21.3,8.4,2.1,2.9,0.6,0.1,"Aug 20, 1988",Phoenix
Zylan Cheatham,2,2020,2022,5,56,6,12,0,3,0,0,3,9,3,1,1,4,10,12,.500,.000,,11.2,2.4,1.8,0.6,0.2,0.2,"Nov 17, 1995",Phoenix
Steve Colter,8,1985,1995,526,9570,1295,2891,76,263,653,839,297,1051,1482,463,76,534,897,3319,.448,.289,.778,18.2,6.3,2.0,2.8,0.9,0.1,"Jul 24, 1962",Phoenix
Bryce Cotton,2,2015,2016,23,198,33,79,7,23,15,18,3,18,18,7,0,17,8,88,.418,.304,.833,8.6,3.8,0.8,0.8,0.3,0.0,"Aug 11, 1992",Tucson
Ron Davis,3,1977,1982,78,951,157,374,2,8,101,177,56,139,53,43,11,66,115,417,.420,,.571,12.2,5.3,1.8,0.7,0.6,0.1,"May 1, 1954",Phoenix
Sean Elliott,12,1990,2001,742,24502,3852,8290,589,1572,2251,2816,819,3204,1897,576,284,1328,1626,10544,.465,.375,.799,33.0,14.2,4.3,2.6,0.8,0.4,"Feb 2, 1968",Tucson
Nick Johnson,1,2015,2015,28,262,26,75,5,21,17,25,13,39,11,7,3,19,34,74,.347,.238,.680,9.4,2.6,1.4,0.4,0.3,0.1,"Dec 22, 1992",Tempe
Kevin Knox,6,2019,2024,306,5522,807,2061,336,986,326,451,165,876,228,119,79,255,482,2276,.392,.341,.723,18.0,7.4,2.9,0.7,0.4,0.3,"Aug 11, 1999",Phoenix
Perry Moss,2,1986,1987,136,1710,207,499,8,46,114,158,63,210,198,98,18,136,228,536,.415,.174,.722,12.6,3.9,1.5,1.5,0.7,0.1,"Nov 11, 1958",Tucson
Larry Owens,2,2011,2012,19,218,19,43,8,18,7,13,3,28,12,9,6,7,28,53,.442,.444,.538,11.5,2.8,1.5,0.6,0.5,0.3,"Jan 8, 1983",Mesa
Wayne See,1,1950,1950,61,,113,303,,,94,135,,,143,,,,147,320,.373,,.696,,5.2,,2.3,,,"Nov 3, 1923",Camp Verde
Dalen Terry,2,2023,2024,97,895,101,229,24,101,39,64,41,150,103,38,23,40,105,265,.441,.238,.609,9.2,2.7,1.5,1.1,0.4,0.2,"Jul 12, 2002",Tempe
Bernard Thompson,5,1985,1989,204,2935,410,934,0,17,258,327,164,352,266,127,27,181,391,1078,.439,.000,.789,14.4,5.3,1.7,1.3,0.6,0.1,"Aug 30, 1962",Phoenix
Matisse Thybulle,5,2020,2024,332,6957,600,1378,278,823,108,159,186,658,360,510,270,186,632,1586,.435,.338,.679,21.0,4.8,2.0,1.1,1.5,0.8,"Mar 4, 1997",Scottsdale
TyTy Washington Jr.,2,2023,2024,42,489,64,180,21,86,10,18,3,50,52,18,2,16,30,159,.356,.244,.556,11.6,3.8,1.2,1.2,0.4,0.0,"Nov 15, 2001",Phoenix
Paul Watson,3,2020,2022,46,540,60,143,40,102,13,19,9,89,33,13,7,16,51,173,.420,.392,.684,11.7,3.8,1.9,0.7,0.3,0.2,"Dec 30, 1994",Phoenix
Alan Williams,4,2016,2019,67,872,163,322,0,2,87,139,115,371,39,37,38,51,155,413,.506,.000,.626,13.0,6.2,5.5,0.6,0.6,0.6,"Jan 28, 1993",Phoenix
James Anderson,5,2011,2016,247,4320,525,1276,196,611,176,233,108,560,291,121,55,216,292,1422,.411,.321,.755,17.5,5.8,2.3,1.2,0.5,0.2,"Mar 25, 1989",El Dorado
Jim Barnes,7,1965,1971,454,9455,1548,3607,,,901,1317,,2939,377,,,,1497,3997,.429,,.684,20.8,8.8,6.5,0.8,,,"Apr 13, 1941",Tuckerman
Keljin Blevins,2,2021,2022,48,424,39,131,23,80,6,11,19,55,23,15,1,22,37,107,.298,.288,.545,8.8,2.2,1.1,0.5,0.3,0.0,"Nov 24, 1995",Hot Springs
Leon Blevins,1,1951,1951,2,,1,4,,,0,1,,2,1,,,,3,2,.250,,.000,,1.0,1.0,0.5,,,"Jun 25, 1926",Black Oak
Ron Brewer,8,1979,1986,501,12892,2497,5437,30,121,947,1149,335,971,920,480,249,706,835,5971,.459,,.824,25.7,11.9,1.9,1.8,1.0,0.5,"Jul 16, 1955",Fort Smith
Marcus Brown,2,1997,2000,27,229,32,84,13,39,15,21,7,22,23,8,2,16,34,92,.381,.333,.714,8.5,3.4,0.8,0.9,0.3,0.1,"Apr 3, 1974",West Memphis
Bob Burrow,2,1957,1958,81,1199,159,436,,,141,244,,357,47,,,,180,459,.365,,.578,14.8,5.7,4.4,0.6,,,"Jun 29, 1934",Malvern
Michael Cage,15,1985,2000,1140,29716,3317,6445,0,25,1644,2476,3227,8646,1057,1050,725,1161,2581,8278,.515,.000,.664,26.1,7.3,7.6,0.9,0.9,0.6,"Jan 28, 1962",West Memphis
Cory Carr,1,1999,1999,42,624,71,216,5,30,24,32,8,49,66,21,7,46,66,171,.329,.167,.750,14.9,4.1,1.2,1.6,0.5,0.2,"Dec 5, 1975",Fordyce
Joe Barry Carroll,10,1981,1991,705,22838,5021,10583,0,13,2413,3232,1690,5404,1264,687,1121,1964,2212,12455,.474,.000,.747,32.4,17.7,7.7,1.8,1.0,1.6,"Jul 24, 1958",Pine Bluff
Archie Clark,10,1967,1976,725,23581,4693,9784,,,2433,3163,130,2427,3498,231,15,,1806,11819,.480,,.769,32.5,16.3,3.3,4.8,1.1,0.1,"Jul 15, 1941",Conway
Nat Clifton*,8,1951,1958,544,14369,2082,5766,,,1280,2021,,4469,1367,,,,1840,5444,.361,,.633,30.0,10.0,8.2,2.5,,,"Oct 13, 1922",Little Rock
Mike Conley,17,2008,2024,1101,34841,5597,12736,1803,4655,2891,3512,526,3272,6306,1524,228,2105,2159,15888,.439,.387,.823,31.6,14.4,3.0,5.7,1.4,0.2,"Oct 11, 1987",Fayetteville
John Dickson,1,1968,1968,21,100,14,39,0,0,8,13,,33,3,,,10,11,36,.359,,.615,4.8,1.7,1.6,0.1,,,"Nov 18, 1945",Searcy
Jeremy Evans,7,2011,2018,250,2626,364,640,6,26,145,211,239,641,107,90,121,85,291,879,.569,.231,.687,10.5,3.5,2.6,0.4,0.4,0.5,"Oct 24, 1987",Crossett
Derek Fisher,18,1997,2014,1287,32719,3720,9329,1248,3341,2025,2479,414,2658,3804,1352,98,1473,2684,10713,.399,.374,.817,25.4,8.3,2.1,3.0,1.1,0.1,"Aug 9, 1974",Little Rock
Daniel Gafford,5,2020,2024,321,6263,1170,1645,0,1,456,683,659,1739,317,167,482,294,780,2796,.711,.000,.668,19.5,8.7,5.4,1.0,0.5,1.5,"Oct 1, 1998",El Dorado
Archie Goodwin,4,2014,2017,165,2396,367,856,45,191,261,373,86,331,206,69,38,206,192,1040,.429,.236,.700,14.5,6.3,2.0,1.2,0.4,0.2,"Aug 17, 1994",Little Rock
Dusty Hannahs,2,2019,2020,4,39,7,21,2,8,4,4,0,2,5,1,0,1,2,20,.333,.250,1.000,9.8,5.0,0.5,1.3,0.3,0.0,"Sep 2, 1993",Little Rock
Myron Jackson,1,1987,1987,8,22,2,9,0,0,7,8,1,3,6,1,0,5,1,11,.222,,.875,2.8,1.4,0.4,0.8,0.1,0.0,"May 6, 1964",Hamburg
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Joe,4,2021,2024,247,3832,556,1303,392,988,174,207,71,447,242,120,37,116,273,1678,.427,.397,.841,15.5,6.8,1.8,1.0,0.5,0.1,"Jul 2, 1999",Fort Smith
Joe Johnson,18,2002,2022,1277,44236,7823,17720,1978,5331,2783,3468,1067,5059,5001,1071,260,2451,2252,20407,.441,.371,.802,34.6,16.0,4.0,3.9,0.8,0.2,"Jun 29, 1981",Little Rock
Lee Johnson,1,1981,1981,12,90,7,25,0,0,3,5,6,22,1,0,5,7,18,17,.280,,.600,7.5,1.4,1.8,0.1,0.0,0.4,"Jun 16, 1957",Plummerville
Caldwell Jones,17,1974,1990,1299,35081,4090,8626,7,57,2054,2716,2921,10685,1800,685,2297,2109,4436,10241,.474,,.756,27.0,7.9,8.2,1.4,0.5,1.8,"Aug 4, 1950",McGehee
Charles Jones,15,1984,1998,726,14095,725,1510,0,6,376,608,1112,3253,623,442,1134,487,2079,1826,.480,.000,.618,19.4,2.5,4.5,0.9,0.6,1.6,"Apr 3, 1957",McGehee
Fred Jones,7,2003,2009,430,10299,1090,2651,346,979,680,841,157,958,990,336,115,511,831,3206,.411,.353,.809,24.0,7.5,2.2,2.3,0.8,0.3,"Mar 11, 1979",Malvern
Major Jones,6,1980,1985,374,5063,678,1385,1,9,286,488,518,1323,215,133,169,367,623,1643,.490,.111,.586,13.5,4.4,3.5,0.6,0.4,0.5,"Jul 9, 1953",McGhee
Wil Jones,9,1970,1978,725,21931,3541,7720,12,84,1388,1893,2118,5560,1446,469,329,1247,2574,8482,.459,,.733,30.2,11.7,7.7,2.0,1.2,0.8,"Feb 27, 1947",McGehee
Andrew Lang,12,1989,2000,737,15344,1780,3785,5,20,866,1164,1188,3511,424,332,1099,697,2037,4431,.470,.250,.744,20.8,6.0,4.8,0.6,0.5,1.5,"Jun 28, 1966",Pine Bluff
Keith Lee,3,1986,1989,182,2907,456,1012,2,12,200,268,282,861,178,74,110,216,489,1114,.451,.167,.746,16.0,6.1,4.7,1.0,0.4,0.6,"Dec 28, 1962",West Memphis
Fat Lever,11,1983,1994,752,23814,4244,9504,162,523,1783,2312,1442,4523,4696,1666,209,1471,1803,10433,.447,.310,.771,31.7,13.9,6.0,6.2,2.2,0.3,"Aug 18, 1960",Pine Bluff
Quincy Lewis,4,2000,2004,159,1853,232,584,37,111,66,93,71,210,96,59,36,98,335,567,.397,.333,.710,11.7,3.6,1.3,0.6,0.4,0.2,"Jun 26, 1977",Little Rock
Daryl Macon,2,2019,2020,12,104,11,30,6,13,4,7,2,12,8,1,0,8,9,32,.367,.462,.571,8.7,2.7,1.0,0.7,0.1,0.0,"Nov 29, 1995",Little Rock
Brian Martin,1,1986,1986,8,21,3,7,0,0,0,2,1,4,0,0,1,2,7,6,.429,,.000,2.6,0.8,0.5,0.0,0.0,0.1,"Aug 18, 1962",Fort Smith
Jeff Martin,2,1990,1991,143,2685,384,921,29,103,159,229,131,290,109,78,47,96,201,956,.417,.282,.694,18.8,6.7,2.0,0.8,0.5,0.3,"Jan 14, 1967",Cherry Valley
Jim McElroy,7,1976,1982,418,10178,1636,3494,7,34,841,1101,242,820,1462,384,126,610,711,4120,.468,,.764,24.3,9.9,2.0,3.5,0.9,0.3,"Oct 4, 1953",Cotton Plant
Eddie Miles,9,1964,1972,605,15681,3301,7505,,,1518,2032,,1860,1225,,,,1385,8120,.440,,.747,25.9,13.4,3.1,2.0,,,"Jul 5, 1940",North Little Rock
Sidney Moncrief*,11,1980,1991,767,23150,4117,8198,110,387,3587,4319,1424,3575,2793,924,228,1551,1635,11931,.502,.284,.831,30.2,15.6,4.7,3.6,1.2,0.3,"Sep 21, 1957",Little Rock
Malik Monk,7,2018,2024,458,9889,1909,4413,799,2252,710,841,162,1132,1295,256,136,685,706,5327,.433,.355,.844,21.6,11.6,2.5,2.8,0.6,0.3,"Feb 4, 1998",Jonesboro
Moses Moody,3,2022,2024,181,2580,382,830,161,445,138,182,110,381,131,67,41,91,187,1063,.460,.362,.758,14.3,5.9,2.1,0.7,0.4,0.2,"May 31, 2002",Little Rock
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gaylon Nickerson,1,1997,1997,4,42,4,12,0,2,7,7,1,5,1,1,1,1,1,15,.333,.000,1.000,10.5,3.8,1.3,0.3,0.3,0.3,"Feb 5, 1969",Osecola
Dennis Nutt,1,1987,1987,25,91,16,40,5,17,20,22,1,8,16,7,0,10,6,57,.400,.294,.909,3.6,2.3,0.3,0.6,0.3,0.0,"Mar 25, 1963",Little Rock
Jimmy Oliver,5,1992,1999,78,856,135,332,17,50,44,57,18,80,55,27,3,33,66,331,.407,.340,.772,11.0,4.2,1.0,0.7,0.3,0.0,"Jul 12, 1969",Menifee
Scottie Pippen*,17,1988,2004,1178,41069,7420,15700,978,3002,3122,4437,2068,7494,6135,2307,947,3257,3329,18940,.473,.326,.704,34.9,16.1,6.4,5.2,2.0,0.8,"Sep 25, 1965",Hamburg
Bobby Portis,9,2016,2024,605,13663,2889,6029,672,1747,688,906,1146,4274,746,360,221,659,1172,7138,.479,.385,.759,22.6,11.8,7.1,1.2,0.6,0.4,"Feb 10, 1995",Little Rock
Austin Reaves,3,2022,2024,207,5890,862,1748,293,803,560,655,135,738,775,128,64,313,348,2577,.493,.365,.855,28.5,12.4,3.6,3.7,0.6,0.3,"May 29, 1998",Newark
Bryant Reeves,6,1996,2001,395,12071,1999,4208,2,27,945,1345,856,2745,623,200,302,744,1365,4945,.475,.074,.703,30.6,12.5,6.9,1.6,0.5,0.8,"Jun 8, 1973",Fort Smith
Glen Rice,15,1990,2004,1000,34985,6776,14867,1559,3896,3225,3813,946,4387,2097,958,265,1733,2361,18336,.456,.400,.846,35.0,18.3,4.4,2.1,1.0,0.3,"May 28, 1967",Jacksonville
Jackie Ridgle,1,1972,1972,32,107,19,44,,,19,26,,15,7,,,,15,57,.432,,.731,3.3,1.8,0.5,0.2,,,"Feb 13, 1948",Altheimer
Jerry Rook,1,1970,1970,28,155,37,82,0,2,11,13,12,31,10,,,16,21,85,.451,.000,.846,5.5,3.0,1.1,0.4,,,"Oct 27, 1943",Jonesboro
Paul Silas,16,1965,1980,1254,34989,4293,9949,0,0,3196,4748,2035,12357,2572,358,138,333,3105,11782,.432,,.673,27.9,9.4,9.9,2.1,0.6,0.2,"Jul 12, 1943",Prescott
Nick Smith Jr.,1,2024,2024,51,729,113,289,63,146,13,15,18,72,59,10,7,39,55,302,.391,.432,.867,14.3,5.9,1.4,1.2,0.2,0.1,"Apr 18, 2004",Jacksonville
Jeff Taylor,2,1983,1987,56,818,70,170,0,1,39,56,26,82,113,42,16,68,86,179,.412,.000,.696,14.6,3.2,1.5,2.0,0.8,0.3,"Jan 1, 1960",Blytheville
Jeff Webster,1,1996,1996,11,58,8,23,2,6,0,0,2,7,3,4,0,3,7,18,.348,.333,,5.3,1.6,0.6,0.3,0.4,0.0,"Feb 19, 1971",Pine Bluff
Sonny Weems,4,2009,2016,183,3335,514,1106,34,120,127,181,88,402,257,84,28,198,268,1189,.465,.283,.702,18.2,6.5,2.2,1.4,0.5,0.2,"Jul 8, 1986",West Memphis
Jaylin Williams,2,2023,2024,118,1811,197,462,99,257,71,95,80,475,186,56,39,71,209,564,.426,.385,.747,15.3,4.8,4.0,1.6,0.5,0.3,"Jun 29, 2002",Fort Smith
Corliss Williamson,12,1996,2007,822,18749,3603,7355,6,44,1935,2710,1214,3183,972,462,261,1316,2250,9147,.490,.136,.714,22.8,11.1,3.9,1.2,0.6,0.3,"Dec 4, 1973",Russellville
Jasper Wilson,2,1969,1970,70,815,136,360,6,14,88,135,63,187,45,,,67,133,366,.378,.429,.652,11.6,5.2,2.7,0.6,,,"Jul 12, 1947",Camden
Alex Acker,2,2006,2009,30,234,34,92,8,25,5,10,9,29,16,6,4,11,13,81,.370,.320,.500,7.8,2.7,1.0,0.5,0.2,0.1,"Jan 21, 1983",Compton
Mark Acres,6,1988,1993,375,5982,514,1016,7,13,308,463,581,1525,180,137,104,235,932,1343,.506,.538,.665,16.0,3.6,4.1,0.5,0.4,0.3,"Nov 15, 1962",Inglewood
Hassan Adams,2,2007,2009,73,547,79,148,0,1,27,42,36,84,14,18,5,26,51,185,.534,.000,.643,7.5,2.5,1.2,0.2,0.2,0.1,"Jun 20, 1984",Inglewood
Rick Adelman*,7,1969,1975,462,10427,1381,3330,,,817,1146,41,1129,1606,106,9,,990,3579,.415,,.713,22.6,7.7,2.4,3.5,0.9,0.1,"Jun 16, 1946",Lynwood
Arron Afflalo,11,2008,2018,762,20829,2983,6633,852,2205,1380,1673,334,2176,1386,341,141,852,1481,8198,.450,.386,.825,27.3,10.8,2.9,1.8,0.4,0.2,"Oct 15, 1985",Los Angeles
